q_bohr^-1 w_Ry eps g_Ry
7.147926870624170537e-01 -6.110319206054755370e-02 1.357801972236772903e+00 -4.500154905496955848e-02
7.177807291753435237e-01 -5.980365278992166855e-02 1.349023581171179043e+00 -4.433106553852976528e-02
7.207687712882701048e-01 -5.852369283465323757e-02 1.340376593939129890e+00 -4.366212682262859274e-02
7.237568134011966858e-01 -5.726299390790939858e-02 1.331859041293179002e+00 -4.299478558354752344e-02
7.267448555141231559e-01 -5.602124415299447602e-02 1.323468997214158893e+00 -4.232909442602479644e-02
7.297328976270497369e-01 -5.479813798572202854e-02 1.315204577935669361e+00 -4.166510587404780724e-02
7.327209397399762070e-01 -5.359337594128196769e-02 1.307063940999992679e+00 -4.100287236160718440e-02
7.357089818529027880e-01 -5.240666452545551801e-02 1.299045284344603868e+00 -4.034244622341691400e-02
7.386970239658292581e-01 -5.123771607003982376e-02 1.291146845418532418e+00 -3.968387968560681961e-02
7.416850660787558391e-01 -5.008624859234368787e-02 1.283366900327834070e+00 -3.902722485639081862e-02
7.446731081916823092e-01 -4.895198565862746154e-02 1.275703763009502723e+00 -3.837253371671901087e-02
7.476611503046088902e-01 -4.783465625135836785e-02 1.268155784433180555e+00 -3.771985811091711771e-02
7.506491924175354713e-01 -4.673399464016166072e-02 1.260721351830078163e+00 -3.706924973732064754e-02
7.536372345304619413e-01 -4.564974025635026855e-02 1.253398887948549589e+00 -3.642076013890969272e-02
7.566252766433885224e-01 -4.458163757091924972e-02 1.246186850335817775e+00 -3.577444069395015191e-02
7.596133187563149924e-01 -4.352943597589782609e-02 1.239083730645389680e+00 -3.513034260664940622e-02
7.626013608692415735e-01 -4.249288966895214958e-02 1.232088053969744079e+00 -3.448851689783174329e-02
7.655894029821680435e-01 -4.147175754113922863e-02 1.225198378197918547e+00 -3.384901439564252934e-02
7.685774450950946246e-01 -4.046580306771238589e-02 1.218413293397675901e+00 -3.321188572628681890e-02
7.715654872080210946e-01 -3.947479420188576560e-02 1.211731421221972749e+00 -3.257718130481203345e-02
7.745535293209476757e-01 -3.849850327146503437e-02 1.205151414339509452e+00 -3.194495132594137032e-02
7.775415714338742568e-01 -3.753670687825792773e-02 1.198671955889190954e+00 -3.131524575496779511e-02
7.805296135468007268e-01 -3.658918580017765654e-02 1.192291758958381243e+00 -3.068811431871589293e-02
7.835176556597273079e-01 -3.565572489595958405e-02 1.186009566084902600e+00 -3.006360649658293416e-02
7.865056977726537779e-01 -3.473611301240978055e-02 1.179824148782784965e+00 -2.944177151166701284e-02
7.894937398855803590e-01 -3.383014289411018227e-02 1.173734307091838680e+00 -2.882265832199377639e-02
7.924817819985068290e-01 -3.293761109550585875e-02 1.167738869151208059e+00 -2.820631561185177674e-02
7.954698241114334101e-01 -3.205831789530315390e-02 1.161836690797119598e+00 -2.759279178324829801e-02
7.984578662243598801e-01 -3.119206721310954777e-02 1.156026655185152130e+00 -2.698213494749716543e-02
8.014459083372864612e-01 -3.033866652824844523e-02 1.150307672437418827e+00 -2.637439291695151816e-02
8.044339504502130422e-01 -2.949792680068437367e-02 1.144678679315182634e+00 -2.576961319689456686e-02
8.074219925631395123e-01 -2.866966239399658389e-02 1.139138638917514434e+00 -2.516784297760315744e-02
8.104100346760660933e-01 -2.785369100033985301e-02 1.133686540406746435e+00 -2.456912912659829987e-02
8.133980767889925634e-01 -2.704983356733549338e-02 1.128321398761600758e+00 -2.397351818110006472e-02
8.163861189019191444e-01 -2.625791422683464160e-02 1.123042254559032838e+00 -2.338105634070280006e-02
8.193741610148456145e-01 -2.547776022550064801e-02 1.117848173786009314e+00 -2.279178946029022934e-02
8.223622031277721955e-01 -2.470920185715688722e-02 1.112738247682619086e+00 -2.220576304320993552e-02
8.253502452406986656e-01 -2.395207239684921108e-02 1.107711592618166874e+00 -2.162302223472856513e-02
8.283382873536252466e-01 -2.320620803657381936e-02 1.102767350002120006e+00 -2.104361181579161508e-02
